antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"creatingthefuture, kampusswastaterbaik, safeaiuniversity, sustainabilityuniversity","entrepreneurialuniversity, kampusberdampak",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#creatingthefuture, #kampusswastaterbaik, #safeaiuniversity, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusberdampak"
"creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity","kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity","#kampusberdampak, #sustainabilityuniversity"
"creatingthefuture, safeaiuniversity","contributetotheworld, kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#creatingthefuture, #safeaiuniversity","#contributetotheworld, #kampusberdampak, #sustainabilityuniversity"
"safeaiuniversity, sustainabilityuniversity","contributetotheworld, creatingthefuture, kampusberdampak",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #kampusberdampak"
"contributetotheworld, safeaiuniversity","creatingthefuture, kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#contributetotheworld, #safeaiuniversity","#creatingthefuture, #kampusberdampak, #sustainabilityuniversity"
"contributetotheworld, kampusberdampak, sustainabilityuniversity","creatingthefuture, entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #kampusberdampak, #sustainabilityuniversity","#creatingthefuture, #entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity"
"contributetotheworld, creatingthefuture, kampusberdampak, sustainabilityuniversity",safeaiuniversity,0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #creatingthefuture, #kampusberdampak, #sustainabilityuniversity",#safeaiuniversity
"creatingthefuture, kampusberdampak, sustainabilityuniversity",safeaiuniversity,0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#creatingthefuture, #kampusberdampak, #sustainabilityuniversity",#safeaiuniversity
"creatingthefuture, safeaiuniversity","kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#creatingthefuture, #safeaiuniversity","#kampusberdampak, #sustainabilityuniversity"
"kampusberdampak, sustainabilityuniversity","creatingthefuture, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#kampusberdampak, #sustainabilityuniversity","#creatingthefuture, #safeaiuniversity"
"kampusberdampak, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity"
"entrepreneurialuniversity, kampusberdampak","contributetotheworld, kampusswastaterbaik, safeaiuniversity, sustainabilityuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#entrepreneurialuniversity, #kampusberdampak","#contributetotheworld, #kampusswastaterbaik, #safeaiuniversity, #sustainabilityuniversity"
"kampusswastaterbaik, safeaiuniversity","contributetotheworld, entrepreneurialuniversity, kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusberdampak, #sustainabilityuniversity"
"safeaiuniversity, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#safeaiuniversity, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik"
"kampusberdampak, kampusswastaterbaik, sustainabilityuniversity","contributetotheworld, creatingthefuture, entrepreneurialuniversity, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#kampusberdampak, #kampusswastaterbaik, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #entrepreneurialuniversity, #safeaiuniversity"
"entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik","contributetotheworld, creatingthefuture, safeaiuniversity, sustainabilityuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik","#contributetotheworld, #creatingthefuture, #safeaiuniversity, #sustainabilityuniversity"
"creatingthefuture, kampusberdampak, sustainabilityuniversity","contributetotheworld, entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#creatingthefuture, #kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity"
"creatingthefuture, entrepreneurialuniversity, kampusberdampak","contributetotheworld, kampusswastaterbaik, safeaiuniversity, sustainabilityuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#creatingthefuture, #entrepreneurialuniversity, #kampusberdampak","#contributetotheworld, #kampusswastaterbaik, #safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, entrepreneurialuniversity, safeaiuniversity","creatingthefuture, kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#contributetotheworld, #entrepreneurialuniversity, #safeaiuniversity","#creatingthefuture, #kampusberdampak, #sustainabilityuniversity"
safeaiuniversity,"contributetotheworld, entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,#safeaiuniversity,"#contributetotheworld, #entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik"
safeaiuniversity,"creatingthefuture, entrepreneurialuniversity, kampusberdampak",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,#safeaiuniversity,"#creatingthefuture, #entrepreneurialuniversity, #kampusberdampak"
"contributetotheworld, entrepreneurialuniversity, kampusberdampak","kampusswastaterbaik, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #entrepreneurialuniversity, #kampusberdampak","#kampusswastaterbaik, #safeaiuniversity"
"contributetotheworld, kampusswastaterbaik, safeaiuniversity","entrepreneurialuniversity, kampusberdampak",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#contributetotheworld, #kampusswastaterbaik, #safeaiuniversity","#entrepreneurialuniversity, #kampusberdampak"
"entrepreneurialuniversity, kampusberdampak","contributetotheworld, kampusswastaterbaik, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#entrepreneurialuniversity, #kampusberdampak","#contributetotheworld, #kampusswastaterbaik, #safeaiuniversity"
"kampusswastaterbaik, safeaiuniversity","contributetotheworld, entrepreneurialuniversity, kampusberdampak",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#kampusswastaterbaik, #safeaiuniversity","#contributetotheworld, #entrepreneurialuniversity, #kampusberdampak"
"contributetotheworld, safeaiuniversity","entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#contributetotheworld, #safeaiuniversity","#entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik"
"contributetotheworld, entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik",safeaiuniversity,0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik",#safeaiuniversity
"entrepreneurialuniversity, kampusberdampak, kampusswastaterbaik","contributetotheworld, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#entrepreneurialuniversity, #kampusberdampak, #kampusswastaterbaik","#contributetotheworld, #safeaiuniversity"
safeaiuniversity,"contributetotheworld, creatingthefuture, kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,#safeaiuniversity,"#contributetotheworld, #creatingthefuture, #kampusberdampak, #sustainabilityuniversity"
"creatingthefuture, kampusberdampak, sustainabilityuniversity","contributetotheworld, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#creatingthefuture, #kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #safeaiuniversity"
"contributetotheworld, creatingthefuture, kampusberdampak","safeaiuniversity, sustainabilityuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #creatingthefuture, #kampusberdampak","#safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, kampusberdampak, sustainabilityuniversity","creatingthefuture, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #kampusberdampak, #sustainabilityuniversity","#creatingthefuture, #safeaiuniversity"
"contributetotheworld, creatingthefuture, safeaiuniversity","kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#contributetotheworld, #creatingthefuture, #safeaiuniversity","#kampusberdampak, #sustainabilityuniversity"
"kampusberdampak, sustainabilityuniversity","contributetotheworld, creatingthefuture, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #creatingthefuture, #safeaiuniversity"
"entrepreneurialuniversity, kampusberdampak","creatingthefuture, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#entrepreneurialuniversity, #kampusberdampak","#creatingthefuture, #safeaiuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusberdampak, sustainabilityuniversity",safeaiuniversity,0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #entrepreneurialuniversity, #kampusberdampak, #sustainabilityuniversity",#safeaiuniversity
"entrepreneurialuniversity, kampusberdampak, sustainabilityuniversity","contributetotheworld, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#entrepreneurialuniversity, #kampusberdampak, #sustainabilityuniversity","#contributetotheworld, #safeaiuniversity"
"contributetotheworld, kampusberdampak, sustainabilityuniversity","entrepreneurialuniversity, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #kampusberdampak, #sustainabilityuniversity","#entrepreneurialuniversity, #safeaiuniversity"
"contributetotheworld, entrepreneurialuniversity, kampusberdampak","safeaiuniversity, sustainabilityuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#contributetotheworld, #entrepreneurialuniversity, #kampusberdampak","#safeaiuniversity, #sustainabilityuniversity"
"contributetotheworld, safeaiuniversity, sustainabilityuniversity","entrepreneurialuniversity, kampusberdampak",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#contributetotheworld, #safeaiuniversity, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusberdampak"
"contributetotheworld, entrepreneurialuniversity, safeaiuniversity","kampusberdampak, sustainabilityuniversity",0.10310048561822936,0.10347403810235338,0.1031,1.0,9.6643,1.0,0.09243226204099755,inf,0.9995835068721366,0.996389891696751,1.0,0.9981949458483754,"#contributetotheworld, #entrepreneurialuniversity, #safeaiuniversity","#kampusberdampak, #sustainabilityuniversity"
"creatingthefuture, kampusberdampak, sustainabilityuniversity","entrepreneurialuniversity, kampusswastaterbaik, safeaiuniversity",0.10347403810235338,0.10310048561822936,0.1031,0.9964,9.6643,1.0,0.09243226204099755,248.44116548375456,0.9999999999999999,0.996389891696751,0.9959749021541867,0.9981949458483754,"#creatingthefuture, #kampusberdampak, #sustainabilityuniversity","#entrepreneurialuniversity, #kampusswastaterbaik, #safeaiuniversity"
